_latitude,_longitude,_date,_max_temp,_min_temp,_feels_max_temp,_feels_min_temp
40.738136291503906,-74.04254150390625,2023-04-17,68.59850311279297,52.75849914550781,69.87809753417969,50.13214874267578
40.738136291503906,-74.04254150390625,2023-04-18,66.97850036621094,51.76850128173828,63.601558685302734,43.71076583862305
40.738136291503906,-74.04254150390625,2023-04-19,56.89849853515625,43.03849792480469,46.14345932006836,34.05328369140625
40.738136291503906,-74.04254150390625,2023-04-20,62.38850021362305,38.628501892089844,54.90582275390625,32.6165657043457
40.738136291503906,-74.04254150390625,2023-04-21,59.50849914550781,41.32849884033203,57.97506332397461,35.662315368652344
40.738136291503906,-74.04254150390625,2023-04-22,65.17849731445312,45.55849838256836,61.72752380371094,42.13980484008789
40.738136291503906,-74.04254150390625,2023-04-23,66.4384994506836,48.708499908447266,65.10346221923828,44.85892105102539
40.738136291503906,-74.04254150390625,2023-04-24,65.44850158691406,48.97850036621094,61.00813674926758,42.49259567260742
40.738136291503906,-74.04254150390625,2023-04-25,60.048500061035156,42.22850036621094,54.70502471923828,36.236934661865234
40.738136291503906,-74.04254150390625,2023-04-26,58.248497009277344,40.878501892089844,51.67510223388672,35.21718215942383
40.738136291503906,-74.04254150390625,2023-04-27,55.90850067138672,41.958499908447266,52.02168655395508,37.33259582519531
40.738136291503906,-74.04254150390625,2023-04-28,55.188499450683594,44.118499755859375,50.770263671875,40.18730545043945
40.738136291503906,-74.04254150390625,2023-04-29,54.378501892089844,43.128501892089844,46.86425018310547,38.81787872314453
40.738136291503906,-74.04254150390625,2023-04-30,52.938499450683594,46.72850036621094,49.289608001708984,38.88688278198242
40.738136291503906,-74.04254150390625,2023-05-01,57.708499908447266,49.78849792480469,55.725746154785156,44.14111328125
40.738136291503906,-74.04254150390625,2023-05-02,59.14849853515625,44.47850036621094,54.352821350097656,35.194618225097656
40.738136291503906,-74.04254150390625,2023-05-03,55.0984992980957,46.00849914550781,46.1355094909668,39.84709167480469
40.738136291503906,-74.04254150390625,2023-05-04,53.47850036621094,41.238502502441406,47.662479400634766,35.93271255493164
40.738136291503906,-74.04254150390625,2023-05-05,56.89849853515625,42.31850051879883,52.34785461425781,36.47017288208008
40.738136291503906,-74.04254150390625,2023-05-06,61.75849914550781,43.308502197265625,59.83026885986328,39.48025131225586
